Data;Dia;Postos horários;kW fornecido;UFER;DMCR
30/09/2021 21:00;Quinta;Fora Ponta;0,179;-;-
30/09/2021 21:15;Quinta;Fora Ponta;0,584;-;-
30/09/2021 21:30;Quinta;Fora Ponta;0,793;0,09;0,486
30/09/2021 21:45;Quinta;Fora Ponta;0,7;-;-
30/09/2021 22:00;Quinta;Fora Ponta;0,756;-;-
30/09/2021 22:15;Quinta;Fora Ponta;0,564;-;-
30/09/2021 22:30;Quinta;Fora Ponta;0,767;0,058;0,755
30/09/2021 22:45;Quinta;Fora Ponta;0,794;-;-
30/09/2021 23:00;Quinta;Fora Ponta;0,782;-;-
30/09/2021 23:15;Quinta;Fora Ponta;0,746;-;-
30/09/2021 23:30;Quinta;Fora Ponta;0,713;0,046;0,805
30/09/2021 23:45;Quinta;Fora Ponta;0,778;-;-
01/10/2021 00:00;Sexta;Fora Ponta;0,791;-;-
01/10/2021 00:15;Sexta;Fora Ponta;0,75;-;-
01/10/2021 00:30;Sexta;Fora Ponta;0,533;0;0
01/10/2021 00:45;Sexta;Fora Ponta;0,377;-;-
01/10/2021 01:00;Sexta;Fora Ponta;0,349;-;-
01/10/2021 01:15;Sexta;Fora Ponta;0,398;-;-
01/10/2021 01:30;Sexta;Fora Ponta;0,374;0;0
01/10/2021 01:45;Sexta;Fora Ponta;0,383;-;-
01/10/2021 02:00;Sexta;Fora Ponta;0,403;-;-
01/10/2021 02:15;Sexta;Fora Ponta;0,416;-;-
01/10/2021 02:30;Sexta;Fora Ponta;0,443;0;0
01/10/2021 02:45;Sexta;Fora Ponta;0,539;-;-
01/10/2021 03:00;Sexta;Fora Ponta;0,553;-;-
01/10/2021 03:15;Sexta;Fora Ponta;0,593;-;-
01/10/2021 03:30;Sexta;Fora Ponta;0,642;0;0
01/10/2021 03:45;Sexta;Fora Ponta;0,827;-;-
01/10/2021 04:00;Sexta;Fora Ponta;0,725;-;-
01/10/2021 04:15;Sexta;Fora Ponta;0,632;-;-
01/10/2021 04:30;Sexta;Fora Ponta;0,626;0;0
01/10/2021 04:45;Sexta;Fora Ponta;0,773;-;-
01/10/2021 05:00;Sexta;Fora Ponta;0,743;-;-
01/10/2021 05:15;Sexta;Fora Ponta;0,614;-;-
01/10/2021 05:30;Sexta;Fora Ponta;0,686;0;0
01/10/2021 05:45;Sexta;Fora Ponta;0,68;-;-
01/10/2021 06:00;Sexta;Fora Ponta;0,769;-;-
01/10/2021 06:15;Sexta;Fora Ponta;0,632;-;-
01/10/2021 06:30;Sexta;Fora Ponta;0,58;0,045;0,711
01/10/2021 06:45;Sexta;Fora Ponta;0,58;-;-
01/10/2021 07:00;Sexta;Fora Ponta;0,569;-;-
01/10/2021 07:15;Sexta;Fora Ponta;0,533;-;-
01/10/2021 07:30;Sexta;Fora Ponta;0,599;0,064;0,634
01/10/2021 07:45;Sexta;Fora Ponta;0,63;-;-
01/10/2021 08:00;Sexta;Fora Ponta;0,646;-;-
01/10/2021 08:15;Sexta;Fora Ponta;0,486;-;-
01/10/2021 08:30;Sexta;Fora Ponta;0,376;0,048;0,582
01/10/2021 08:45;Sexta;Fora Ponta;0,348;-;-
01/10/2021 09:00;Sexta;Fora Ponta;0,343;-;-
01/10/2021 09:15;Sexta;Fora Ponta;0,335;-;-
01/10/2021 09:30;Sexta;Fora Ponta;0,33;0,06;0,399
01/10/2021 09:45;Sexta;Fora Ponta;0,323;-;-
01/10/2021 10:00;Sexta;Fora Ponta;0,371;-;-
01/10/2021 10:15;Sexta;Fora Ponta;0,312;-;-
01/10/2021 10:30;Sexta;Fora Ponta;0,336;0,071;0,406
01/10/2021 10:45;Sexta;Fora Ponta;0,391;-;-
01/10/2021 11:00;Sexta;Fora Ponta;0,401;-;-
01/10/2021 11:15;Sexta;Fora Ponta;0,392;-;-
01/10/2021 11:30;Sexta;Fora Ponta;0,356;0,047;0,433
01/10/2021 11:45;Sexta;Fora Ponta;0,352;-;-
01/10/2021 12:00;Sexta;Fora Ponta;0,337;-;-
01/10/2021 12:15;Sexta;Fora Ponta;0,34;-;-
01/10/2021 12:30;Sexta;Fora Ponta;0,349;0,065;0,409
01/10/2021 12:45;Sexta;Fora Ponta;0,388;-;-
01/10/2021 13:00;Sexta;Fora Ponta;0,332;-;-
01/10/2021 13:15;Sexta;Fora Ponta;0,205;-;-
01/10/2021 13:30;Sexta;Fora Ponta;0,092;0,111;0,366
01/10/2021 13:45;Sexta;Fora Ponta;0,114;-;-
01/10/2021 14:00;Sexta;Fora Ponta;0,16;-;-
01/10/2021 14:15;Sexta;Fora Ponta;0,136;-;-
01/10/2021 14:30;Sexta;Fora Ponta;0,173;0,193;0,338
01/10/2021 14:45;Sexta;Fora Ponta;0,17;-;-
01/10/2021 15:00;Sexta;Fora Ponta;0,132;-;-
01/10/2021 15:15;Sexta;Fora Ponta;0,186;-;-
01/10/2021 15:30;Sexta;Fora Ponta;0,155;0,179;0,34
01/10/2021 15:45;Sexta;Fora Ponta;0,084;-;-
01/10/2021 16:00;Sexta;Fora Ponta;0,101;-;-
01/10/2021 16:15;Sexta;Fora Ponta;0,151;-;-
01/10/2021 16:30;Sexta;Fora Ponta;0,143;0,225;0,344
01/10/2021 16:45;Sexta;Fora Ponta;0,158;-;-
01/10/2021 17:00;Sexta;Fora Ponta;0,072;-;-
01/10/2021 17:15;Sexta;Fora Ponta;0,042;-;-
01/10/2021 17:30;Sexta;Fora Ponta;0,037;0,271;0,348
01/10/2021 17:45;Sexta;Ponta;0,038;-;-
01/10/2021 18:00;Sexta;Ponta;0,035;-;-
01/10/2021 18:15;Sexta;Ponta;0,03;-;-
01/10/2021 18:30;Sexta;Ponta;0,031;0,289;0,323
01/10/2021 18:45;Sexta;Ponta;0,03;-;-
01/10/2021 19:00;Sexta;Ponta;0,03;-;-
01/10/2021 19:15;Sexta;Ponta;0,026;-;-
01/10/2021 19:30;Sexta;Ponta;0,026;0,273;0,301
01/10/2021 19:45;Sexta;Ponta;0,028;-;-
01/10/2021 20:00;Sexta;Ponta;0,026;-;-
01/10/2021 20:15;Sexta;Ponta;0,025;-;-
01/10/2021 20:30;Sexta;Ponta;0,024;0,27;0,295
01/10/2021 20:45;Sexta;Fora Ponta;0,026;-;-
01/10/2021 21:00;Sexta;Fora Ponta;0,034;-;-
01/10/2021 21:15;Sexta;Fora Ponta;0,378;-;-
01/10/2021 21:30;Sexta;Fora Ponta;0,408;0,105;0,316
01/10/2021 21:45;Sexta;Fora Ponta;0,224;-;-
01/10/2021 22:00;Sexta;Fora Ponta;0,092;-;-
01/10/2021 22:15;Sexta;Fora Ponta;0,059;-;-
01/10/2021 22:30;Sexta;Fora Ponta;0,198;0,148;0,292
01/10/2021 22:45;Sexta;Fora Ponta;0,202;-;-
01/10/2021 23:00;Sexta;Fora Ponta;0,272;-;-
01/10/2021 23:15;Sexta;Fora Ponta;0,424;-;-
01/10/2021 23:30;Sexta;Fora Ponta;0,352;0,061;0,374
01/10/2021 23:45;Sexta;Fora Ponta;0,367;-;-
02/10/2021 00:00;Sábado;Fora Ponta;0,376;-;-
02/10/2021 00:15;Sábado;Fora Ponta;0,386;-;-
02/10/2021 00:30;Sábado;Fora Ponta;0,361;0;0
02/10/2021 00:45;Sábado;Fora Ponta;0,359;-;-
02/10/2021 01:00;Sábado;Fora Ponta;0,568;-;-
02/10/2021 01:15;Sábado;Fora Ponta;0,628;-;-
02/10/2021 01:30;Sábado;Fora Ponta;0,64;0;0
02/10/2021 01:45;Sábado;Fora Ponta;0,648;-;-
02/10/2021 02:00;Sábado;Fora Ponta;0,635;-;-
02/10/2021 02:15;Sábado;Fora Ponta;0,646;-;-
02/10/2021 02:30;Sábado;Fora Ponta;0,64;0;0
02/10/2021 02:45;Sábado;Fora Ponta;0,592;-;-
02/10/2021 03:00;Sábado;Fora Ponta;0,547;-;-
02/10/2021 03:15;Sábado;Fora Ponta;0,607;-;-
02/10/2021 03:30;Sábado;Fora Ponta;0,661;0;0
02/10/2021 03:45;Sábado;Fora Ponta;0,578;-;-
02/10/2021 04:00;Sábado;Fora Ponta;0,594;-;-
02/10/2021 04:15;Sábado;Fora Ponta;0,678;-;-
02/10/2021 04:30;Sábado;Fora Ponta;0,575;0;0
02/10/2021 04:45;Sábado;Fora Ponta;0,701;-;-
02/10/2021 05:00;Sábado;Fora Ponta;0,542;-;-
02/10/2021 05:15;Sábado;Fora Ponta;0,643;-;-
02/10/2021 05:30;Sábado;Fora Ponta;0,797;0;0
02/10/2021 05:45;Sábado;Fora Ponta;0,649;-;-
02/10/2021 06:00;Sábado;Fora Ponta;0,674;-;-
02/10/2021 06:15;Sábado;Fora Ponta;0,709;-;-
02/10/2021 06:30;Sábado;Fora Ponta;0,595;0,042;0,699
02/10/2021 06:45;Sábado;Fora Ponta;0,566;-;-
02/10/2021 07:00;Sábado;Fora Ponta;0,632;-;-
02/10/2021 07:15;Sábado;Fora Ponta;0,517;-;-
02/10/2021 07:30;Sábado;Fora Ponta;0,624;0,067;0,652
02/10/2021 07:45;Sábado;Fora Ponta;0,587;-;-
02/10/2021 08:00;Sábado;Fora Ponta;0,616;-;-
02/10/2021 08:15;Sábado;Fora Ponta;0,65;-;-
02/10/2021 08:30;Sábado;Fora Ponta;0,664;0,052;0,681
02/10/2021 08:45;Sábado;Fora Ponta;0,642;-;-
02/10/2021 09:00;Sábado;Fora Ponta;0,727;-;-
02/10/2021 09:15;Sábado;Fora Ponta;0,714;-;-
02/10/2021 09:30;Sábado;Fora Ponta;0,556;0,049;0,709
02/10/2021 09:45;Sábado;Fora Ponta;0,404;-;-
02/10/2021 10:00;Sábado;Fora Ponta;0,372;-;-
02/10/2021 10:15;Sábado;Fora Ponta;0,421;-;-
02/10/2021 10:30;Sábado;Fora Ponta;0,373;0,074;0,467
02/10/2021 10:45;Sábado;Fora Ponta;0,499;-;-
02/10/2021 11:00;Sábado;Fora Ponta;0,541;-;-
02/10/2021 11:15;Sábado;Fora Ponta;0,314;-;-
02/10/2021 11:30;Sábado;Fora Ponta;0,203;0,093;0,483
02/10/2021 11:45;Sábado;Fora Ponta;0,06;-;-
02/10/2021 12:00;Sábado;Fora Ponta;0,036;-;-
02/10/2021 12:15;Sábado;Fora Ponta;0,035;-;-
02/10/2021 12:30;Sábado;Fora Ponta;0,031;0,276;0,316
02/10/2021 12:45;Sábado;Fora Ponta;0,032;-;-
02/10/2021 13:00;Sábado;Fora Ponta;0,061;-;-
02/10/2021 13:15;Sábado;Fora Ponta;0,536;-;-
02/10/2021 13:30;Sábado;Fora Ponta;0,558;0,099;0,396
02/10/2021 13:45;Sábado;Fora Ponta;0,617;-;-
02/10/2021 14:00;Sábado;Fora Ponta;0,544;-;-
02/10/2021 14:15;Sábado;Fora Ponta;0,496;-;-
02/10/2021 14:30;Sábado;Fora Ponta;0,673;0,013;0,596
02/10/2021 14:45;Sábado;Fora Ponta;0,827;-;-
02/10/2021 15:00;Sábado;Fora Ponta;0,715;-;-
02/10/2021 15:15;Sábado;Fora Ponta;0,805;-;-
02/10/2021 15:30;Sábado;Fora Ponta;0,734;0,026;0,796
02/10/2021 15:45;Sábado;Fora Ponta;0,686;-;-
02/10/2021 16:00;Sábado;Fora Ponta;0,714;-;-
02/10/2021 16:15;Sábado;Fora Ponta;0,726;-;-
02/10/2021 16:30;Sábado;Fora Ponta;0,767;0,02;0,743
02/10/2021 16:45;Sábado;Fora Ponta;0,703;-;-
02/10/2021 17:00;Sábado;Fora Ponta;0,498;-;-
02/10/2021 17:15;Sábado;Fora Ponta;0,568;-;-
02/10/2021 17:30;Sábado;Fora Ponta;0,544;0,042;0,62
02/10/2021 17:45;Sábado;Fora Ponta;0,493;-;-
02/10/2021 18:00;Sábado;Fora Ponta;0,508;-;-
02/10/2021 18:15;Sábado;Fora Ponta;0,492;-;-
02/10/2021 18:30;Sábado;Fora Ponta;0,445;0,025;0,51
02/10/2021 18:45;Sábado;Fora Ponta;0,432;-;-
02/10/2021 19:00;Sábado;Fora Ponta;0,44;-;-
02/10/2021 19:15;Sábado;Fora Ponta;0,169;-;-
02/10/2021 19:30;Sábado;Fora Ponta;0,03;0,079;0,347
02/10/2021 19:45;Sábado;Fora Ponta;0,031;-;-
02/10/2021 20:00;Sábado;Fora Ponta;0,032;-;-
02/10/2021 20:15;Sábado;Fora Ponta;0,032;-;-
02/10/2021 20:30;Sábado;Fora Ponta;0,031;0,247;0,278
02/10/2021 20:45;Sábado;Fora Ponta;0,031;-;-
02/10/2021 21:00;Sábado;Fora Ponta;0,031;-;-
02/10/2021 21:15;Sábado;Fora Ponta;0,03;-;-
02/10/2021 21:30;Sábado;Fora Ponta;0,028;0,247;0,277
02/10/2021 21:45;Sábado;Fora Ponta;0,03;-;-
02/10/2021 22:00;Sábado;Fora Ponta;0,031;-;-
02/10/2021 22:15;Sábado;Fora Ponta;0,031;-;-
02/10/2021 22:30;Sábado;Fora Ponta;0,287;0,18;0,274
02/10/2021 22:45;Sábado;Fora Ponta;0,294;-;-
02/10/2021 23:00;Sábado;Fora Ponta;0,326;-;-
02/10/2021 23:15;Sábado;Fora Ponta;0,581;-;-
02/10/2021 23:30;Sábado;Fora Ponta;0,541;0,044;0,48
02/10/2021 23:45;Sábado;Fora Ponta;0,545;-;-
03/10/2021 00:00;Domingo;Fora Ponta;0,643;-;-
03/10/2021 00:15;Domingo;Fora Ponta;0,638;-;-
03/10/2021 00:30;Domingo;Fora Ponta;0,634;0;0
03/10/2021 00:45;Domingo;Fora Ponta;0,724;-;-
03/10/2021 01:00;Domingo;Fora Ponta;0,708;-;-
03/10/2021 01:15;Domingo;Fora Ponta;0,707;-;-
03/10/2021 01:30;Domingo;Fora Ponta;0,299;0;0
03/10/2021 01:45;Domingo;Fora Ponta;0,505;-;-
03/10/2021 02:00;Domingo;Fora Ponta;0,5;-;-
03/10/2021 02:15;Domingo;Fora Ponta;0,306;-;-
03/10/2021 02:30;Domingo;Fora Ponta;0,508;0;0
03/10/2021 02:45;Domingo;Fora Ponta;0,512;-;-
03/10/2021 03:00;Domingo;Fora Ponta;0,323;-;-
03/10/2021 03:15;Domingo;Fora Ponta;0,322;-;-
03/10/2021 03:30;Domingo;Fora Ponta;0,508;0;0
03/10/2021 03:45;Domingo;Fora Ponta;0,474;-;-
03/10/2021 04:00;Domingo;Fora Ponta;0,38;-;-
03/10/2021 04:15;Domingo;Fora Ponta;0,374;-;-
03/10/2021 04:30;Domingo;Fora Ponta;0,362;0;0
03/10/2021 04:45;Domingo;Fora Ponta;0,323;-;-
03/10/2021 05:00;Domingo;Fora Ponta;0,341;-;-
03/10/2021 05:15;Domingo;Fora Ponta;0,376;-;-
03/10/2021 05:30;Domingo;Fora Ponta;0,552;0;0
03/10/2021 05:45;Domingo;Fora Ponta;0,69;-;-
03/10/2021 06:00;Domingo;Fora Ponta;0,66;-;-
03/10/2021 06:15;Domingo;Fora Ponta;0,667;-;-
03/10/2021 06:30;Domingo;Fora Ponta;0,251;0,072;0,639
03/10/2021 06:45;Domingo;Fora Ponta;0,035;-;-
03/10/2021 07:00;Domingo;Fora Ponta;0,037;-;-
03/10/2021 07:15;Domingo;Fora Ponta;0,036;-;-
03/10/2021 07:30;Domingo;Fora Ponta;0,036;0,28;0,316
03/10/2021 07:45;Domingo;Fora Ponta;0,187;-;-
03/10/2021 08:00;Domingo;Fora Ponta;0,281;-;-
03/10/2021 08:15;Domingo;Fora Ponta;0,308;-;-
03/10/2021 08:30;Domingo;Fora Ponta;0,328;0,042;0,318
03/10/2021 08:45;Domingo;Fora Ponta;0,385;-;-
03/10/2021 09:00;Domingo;Fora Ponta;0,419;-;-
03/10/2021 09:15;Domingo;Fora Ponta;0,397;-;-
03/10/2021 09:30;Domingo;Fora Ponta;0,403;0,013;0,414
03/10/2021 09:45;Domingo;Fora Ponta;0,431;-;-
03/10/2021 10:00;Domingo;Fora Ponta;0,502;-;-
03/10/2021 10:15;Domingo;Fora Ponta;0,576;-;-
03/10/2021 10:30;Domingo;Fora Ponta;0,595;0,001;0,527
03/10/2021 10:45;Domingo;Fora Ponta;0,454;-;-
03/10/2021 11:00;Domingo;Fora Ponta;0,432;-;-
03/10/2021 11:15;Domingo;Fora Ponta;0,398;-;-
03/10/2021 11:30;Domingo;Fora Ponta;0,397;0;0
03/10/2021 11:45;Domingo;Fora Ponta;0,358;-;-
03/10/2021 12:00;Domingo;Fora Ponta;0,282;-;-
03/10/2021 12:15;Domingo;Fora Ponta;0,316;-;-
03/10/2021 12:30;Domingo;Fora Ponta;0,305;0,014;0,329
03/10/2021 12:45;Domingo;Fora Ponta;0,32;-;-
03/10/2021 13:00;Domingo;Fora Ponta;0,378;-;-
03/10/2021 13:15;Domingo;Fora Ponta;0,479;-;-
03/10/2021 13:30;Domingo;Fora Ponta;0,56;0;0
03/10/2021 13:45;Domingo;Fora Ponta;0,574;-;-
03/10/2021 14:00;Domingo;Fora Ponta;0,4;-;-
03/10/2021 14:15;Domingo;Fora Ponta;0,194;-;-
03/10/2021 14:30;Domingo;Fora Ponta;0,371;0,018;0,403
03/10/2021 14:45;Domingo;Fora Ponta;0,335;-;-
03/10/2021 15:00;Domingo;Fora Ponta;0,307;-;-
03/10/2021 15:15;Domingo;Fora Ponta;0,317;-;-
03/10/2021 15:30;Domingo;Fora Ponta;0,306;0,01;0,326
03/10/2021 15:45;Domingo;Fora Ponta;0,32;-;-
03/10/2021 16:00;Domingo;Fora Ponta;0,4;-;-
03/10/2021 16:15;Domingo;Fora Ponta;0,384;-;-
03/10/2021 16:30;Domingo;Fora Ponta;0,34;0;0,361
03/10/2021 16:45;Domingo;Fora Ponta;0,342;-;-
03/10/2021 17:00;Domingo;Fora Ponta;0,337;-;-
03/10/2021 17:15;Domingo;Fora Ponta;0,311;-;-
03/10/2021 17:30;Domingo;Fora Ponta;0,341;0,004;0,336
03/10/2021 17:45;Domingo;Fora Ponta;0,359;-;-
03/10/2021 18:00;Domingo;Fora Ponta;0,338;-;-
03/10/2021 18:15;Domingo;Fora Ponta;0,204;-;-
03/10/2021 18:30;Domingo;Fora Ponta;0,017;0,02;0,25
03/10/2021 18:45;Domingo;Fora Ponta;0,017;-;-
03/10/2021 19:00;Domingo;Fora Ponta;0,017;-;-
03/10/2021 19:15;Domingo;Fora Ponta;0,018;-;-
03/10/2021 19:30;Domingo;Fora Ponta;0,018;0,12;0,138
03/10/2021 19:45;Domingo;Fora Ponta;0,016;-;-
03/10/2021 20:00;Domingo;Fora Ponta;0,017;-;-
03/10/2021 20:15;Domingo;Fora Ponta;0,017;-;-
03/10/2021 20:30;Domingo;Fora Ponta;0,017;0,122;0,138
03/10/2021 20:45;Domingo;Fora Ponta;0,188;-;-
03/10/2021 21:00;Domingo;Fora Ponta;0,38;-;-
03/10/2021 21:15;Domingo;Fora Ponta;0,448;-;-
03/10/2021 21:30;Domingo;Fora Ponta;0,461;0,01;0,379
03/10/2021 21:45;Domingo;Fora Ponta;0,484;-;-
03/10/2021 22:00;Domingo;Fora Ponta;0,455;-;-
03/10/2021 22:15;Domingo;Fora Ponta;0,438;-;-
03/10/2021 22:30;Domingo;Fora Ponta;0,436;0;0
03/10/2021 22:45;Domingo;Fora Ponta;0,418;-;-
03/10/2021 23:00;Domingo;Fora Ponta;0,444;-;-
03/10/2021 23:15;Domingo;Fora Ponta;0,35;-;-
03/10/2021 23:30;Domingo;Fora Ponta;0,38;0;0
03/10/2021 23:45;Domingo;Fora Ponta;0,307;-;-
04/10/2021 00:00;Segunda;Fora Ponta;0,356;-;-
04/10/2021 00:15;Segunda;Fora Ponta;0,317;-;-
04/10/2021 00:30;Segunda;Fora Ponta;0,306;0;0
04/10/2021 00:45;Segunda;Fora Ponta;0,389;-;-
04/10/2021 01:00;Segunda;Fora Ponta;0,481;-;-
04/10/2021 01:15;Segunda;Fora Ponta;0,481;-;-
04/10/2021 01:30;Segunda;Fora Ponta;0,479;0;0
04/10/2021 01:45;Segunda;Fora Ponta;0,374;-;-
04/10/2021 02:00;Segunda;Fora Ponta;0,346;-;-
04/10/2021 02:15;Segunda;Fora Ponta;0,355;-;-
04/10/2021 02:30;Segunda;Fora Ponta;0,329;0;0
04/10/2021 02:45;Segunda;Fora Ponta;0,386;-;-
04/10/2021 03:00;Segunda;Fora Ponta;0,445;-;-
04/10/2021 03:15;Segunda;Fora Ponta;0,583;-;-
04/10/2021 03:30;Segunda;Fora Ponta;0,528;0;0
04/10/2021 03:45;Segunda;Fora Ponta;0,552;-;-
04/10/2021 04:00;Segunda;Fora Ponta;0,427;-;-
04/10/2021 04:15;Segunda;Fora Ponta;0,361;-;-
04/10/2021 04:30;Segunda;Fora Ponta;0,319;0;0
04/10/2021 04:45;Segunda;Fora Ponta;0,354;-;-
04/10/2021 05:00;Segunda;Fora Ponta;0,362;-;-
04/10/2021 05:15;Segunda;Fora Ponta;0,344;-;-
04/10/2021 05:30;Segunda;Fora Ponta;0,32;0;0
04/10/2021 05:45;Segunda;Fora Ponta;0,338;-;-
04/10/2021 06:00;Segunda;Fora Ponta;0,323;-;-
04/10/2021 06:15;Segunda;Fora Ponta;0,314;-;-
04/10/2021 06:30;Segunda;Fora Ponta;0,313;0,062;0,384
04/10/2021 06:45;Segunda;Fora Ponta;0,328;-;-
04/10/2021 07:00;Segunda;Fora Ponta;0,317;-;-
04/10/2021 07:15;Segunda;Fora Ponta;0,319;-;-
04/10/2021 07:30;Segunda;Fora Ponta;0,056;0,096;0,351
04/10/2021 07:45;Segunda;Fora Ponta;0,054;-;-
04/10/2021 08:00;Segunda;Fora Ponta;0,056;-;-
04/10/2021 08:15;Segunda;Fora Ponta;0,046;-;-
04/10/2021 08:30;Segunda;Fora Ponta;0,034;0,235;0,282
04/10/2021 08:45;Segunda;Fora Ponta;0,037;-;-
04/10/2021 09:00;Segunda;Fora Ponta;0,338;-;-
04/10/2021 09:15;Segunda;Fora Ponta;0,42;-;-
04/10/2021 09:30;Segunda;Fora Ponta;0,407;0,061;0,362
04/10/2021 09:45;Segunda;Fora Ponta;0,328;-;-
04/10/2021 10:00;Segunda;Fora Ponta;0,121;-;-
04/10/2021 10:15;Segunda;Fora Ponta;0,467;-;-
04/10/2021 10:30;Segunda;Fora Ponta;0,484;0,062;0,411
04/10/2021 10:45;Segunda;Fora Ponta;0,52;-;-
04/10/2021 11:00;Segunda;Fora Ponta;0,397;-;-
04/10/2021 11:15;Segunda;Fora Ponta;0,598;-;-
04/10/2021 11:30;Segunda;Fora Ponta;0,504;0,017;0,521
04/10/2021 11:45;Segunda;Fora Ponta;0,384;-;-
04/10/2021 12:00;Segunda;Fora Ponta;0,095;-;-
04/10/2021 12:15;Segunda;Fora Ponta;0,097;-;-
04/10/2021 12:30;Segunda;Fora Ponta;0,334;0,092;0,32
04/10/2021 12:45;Segunda;Fora Ponta;0,402;-;-
04/10/2021 13:00;Segunda;Fora Ponta;0,427;-;-
04/10/2021 13:15;Segunda;Fora Ponta;0,29;-;-
04/10/2021 13:30;Segunda;Fora Ponta;0,227;0,039;0,375
04/10/2021 13:45;Segunda;Fora Ponta;0,368;-;-
04/10/2021 14:00;Segunda;Fora Ponta;0,482;-;-
04/10/2021 14:15;Segunda;Fora Ponta;0,47;-;-
04/10/2021 14:30;Segunda;Fora Ponta;0,368;0,029;0,452
04/10/2021 14:45;Segunda;Fora Ponta;0,445;-;-
04/10/2021 15:00;Segunda;Fora Ponta;0,29;-;-
04/10/2021 15:15;Segunda;Fora Ponta;0,047;-;-
04/10/2021 15:30;Segunda;Fora Ponta;0,038;0,096;0,302
04/10/2021 15:45;Segunda;Fora Ponta;0,032;-;-
04/10/2021 16:00;Segunda;Fora Ponta;0,037;-;-
04/10/2021 16:15;Segunda;Fora Ponta;0,036;-;-
04/10/2021 16:30;Segunda;Fora Ponta;0,036;0,197;0,232
04/10/2021 16:45;Segunda;Fora Ponta;0,035;-;-
04/10/2021 17:00;Segunda;Fora Ponta;0,029;-;-
04/10/2021 17:15;Segunda;Fora Ponta;0,029;-;-
04/10/2021 17:30;Segunda;Fora Ponta;0,024;0,235;0,264
04/10/2021 17:45;Segunda;Ponta;0,026;-;-
04/10/2021 18:00;Segunda;Ponta;0,024;-;-
04/10/2021 18:15;Segunda;Ponta;0,023;-;-
04/10/2021 18:30;Segunda;Ponta;0,024;0,263;0,288
04/10/2021 18:45;Segunda;Ponta;0,026;-;-
04/10/2021 19:00;Segunda;Ponta;0,024;-;-
04/10/2021 19:15;Segunda;Ponta;0,025;-;-
04/10/2021 19:30;Segunda;Ponta;0,026;0,253;0,279
04/10/2021 19:45;Segunda;Ponta;0,026;-;-
04/10/2021 20:00;Segunda;Ponta;0,025;-;-
04/10/2021 20:15;Segunda;Ponta;0,025;-;-
04/10/2021 20:30;Segunda;Ponta;0,024;0,254;0,279
04/10/2021 20:45;Segunda;Fora Ponta;0,144;-;-
04/10/2021 21:00;Segunda;Fora Ponta;0,172;-;-
04/10/2021 21:15;Segunda;Fora Ponta;0,161;-;-
04/10/2021 21:30;Segunda;Fora Ponta;0,156;0,153;0,311
04/10/2021 21:45;Segunda;Fora Ponta;0,475;-;-
04/10/2021 22:00;Segunda;Fora Ponta;0,442;-;-
04/10/2021 22:15;Segunda;Fora Ponta;0,452;-;-
04/10/2021 22:30;Segunda;Fora Ponta;0,41;0,033;0,478
04/10/2021 22:45;Segunda;Fora Ponta;0,349;-;-
04/10/2021 23:00;Segunda;Fora Ponta;0,18;-;-
04/10/2021 23:15;Segunda;Fora Ponta;0,4;-;-
04/10/2021 23:30;Segunda;Fora Ponta;0,698;0,069;0,476
04/10/2021 23:45;Segunda;Fora Ponta;0,698;-;-
05/10/2021 00:00;Terça;Fora Ponta;0,7;-;-
05/10/2021 00:15;Terça;Fora Ponta;0,557;-;-
05/10/2021 00:30;Terça;Fora Ponta;0,424;0;0
05/10/2021 00:45;Terça;Fora Ponta;0,33;-;-
05/10/2021 01:00;Terça;Fora Ponta;0,407;-;-
05/10/2021 01:15;Terça;Fora Ponta;0,416;-;-
05/10/2021 01:30;Terça;Fora Ponta;0,618;0;0
05/10/2021 01:45;Terça;Fora Ponta;0,692;-;-
05/10/2021 02:00;Terça;Fora Ponta;0,66;-;-
05/10/2021 02:15;Terça;Fora Ponta;0,592;-;-
05/10/2021 02:30;Terça;Fora Ponta;0,569;0;0
05/10/2021 02:45;Terça;Fora Ponta;0,582;-;-
05/10/2021 03:00;Terça;Fora Ponta;0,35;-;-
05/10/2021 03:15;Terça;Fora Ponta;0,407;-;-
05/10/2021 03:30;Terça;Fora Ponta;0,356;0;0
05/10/2021 03:45;Terça;Fora Ponta;0,332;-;-
05/10/2021 04:00;Terça;Fora Ponta;0,318;-;-
05/10/2021 04:15;Terça;Fora Ponta;0,516;-;-
05/10/2021 04:30;Terça;Fora Ponta;0,564;0;0
05/10/2021 04:45;Terça;Fora Ponta;0,665;-;-
05/10/2021 05:00;Terça;Fora Ponta;0,707;-;-
05/10/2021 05:15;Terça;Fora Ponta;0,68;-;-
05/10/2021 05:30;Terça;Fora Ponta;0,719;0;0
05/10/2021 05:45;Terça;Fora Ponta;0,739;-;-
05/10/2021 06:00;Terça;Fora Ponta;0,692;-;-
05/10/2021 06:15;Terça;Fora Ponta;0,691;-;-
05/10/2021 06:30;Terça;Fora Ponta;0,684;0,045;0,747
05/10/2021 06:45;Terça;Fora Ponta;0,607;-;-
05/10/2021 07:00;Terça;Fora Ponta;0,562;-;-
05/10/2021 07:15;Terça;Fora Ponta;0,648;-;-
05/10/2021 07:30;Terça;Fora Ponta;0,486;0,074;0,649
05/10/2021 07:45;Terça;Fora Ponta;0,589;-;-
05/10/2021 08:00;Terça;Fora Ponta;0,774;-;-
05/10/2021 08:15;Terça;Fora Ponta;0,74;-;-
